"subjID","partner_type","block","error","rate"
"10","different","2","semantically_related",0.0357142857142857
"10","different","2","phonologically_related",0
"10","different","2","unrelated",0.25
"11","same","1","compound",0
"11","same","1","semantically_related",0.0714285714285714
"11","same","1","phonologically_related",0
"11","same","1","unrelated",0.107142857142857
"11","same","2","compound",0
"11","same","2","semantically_related",0
"11","same","2","phonologically_related",0
"11","same","2","unrelated",0.107142857142857
"11","different","1","compound",0
"11","different","1","semantically_related",0.037037037037037
"11","different","1","phonologically_related",0
"11","different","1","unrelated",0.0740740740740741
"11","different","2","compound",0
"11","different","2","semantically_related",0.037037037037037
"11","different","2","phonologically_related",0
"11","different","2","unrelated",0.111111111111111
"12","same","1","compound",0
"12","same","1","semantically_related",0.0357142857142857
"12","same","1","phonologically_related",0
"12","same","1","unrelated",0
"12","same","2","compound",0
"12","same","2","semantically_related",0.0357142857142857
"12","same","2","phonologically_related",0
"12","same","2","unrelated",0
"12","different","1","compound",0
"12","different","1","semantically_related",0
"12","different","1","phonologically_related",0
"12","different","1","unrelated",0.0714285714285714
"12","different","2","compound",0
"12","different","2","semantically_related",0.0384615384615385
"12","different","2","phonologically_related",0
"12","different","2","unrelated",0.0769230769230769
"13","same","1","compound",0.0384615384615385
"13","same","1","semantically_related",0.0384615384615385
"13","same","1","phonologically_related",0
"13","same","1","unrelated",0.115384615384615
"13","same","2","compound",0
"13","same","2","semantically_related",0.0740740740740741
"13","same","2","phonologically_related",0
"13","same","2","unrelated",0.111111111111111
"13","different","1","compound",0
"13","different","1","semantically_related",0.115384615384615
"13","different","1","phonologically_related",0
"13","different","1","unrelated",0.346153846153846
"13","different","2","compound",0
"13","different","2","semantically_related",0.04
"13","different","2","phonologically_related",0
"13","different","2","unrelated",0.2
"14","same","1","compound",0
"14","same","1","semantically_related",0
"14","same","1","phonologically_related",0
"14","same","1","unrelated",0.107142857142857
"14","same","2","compound",0
"14","same","2","semantically_related",0
"14","same","2","phonologically_related",0
"14","same","2","unrelated",0.0714285714285714
"14","different","1","compound",0.0357142857142857
"14","different","1","semantically_related",0.0714285714285714
"14","different","1","phonologically_related",0
"14","different","1","unrelated",0.107142857142857
"14","different","2","compound",0.0357142857142857
"14","different","2","semantically_related",0.0714285714285714
"14","different","2","phonologically_related",0
"14","different","2","unrelated",0.142857142857143
"16","same","1","compound",0
"16","same","1","semantically_related",0.178571428571429
"16","same","1","phonologically_related",0
"16","same","1","unrelated",0.25
"16","same","2","compound",0
"16","same","2","semantically_related",0.0714285714285714
"16","same","2","phonologically_related",0
"16","same","2","unrelated",0.357142857142857
"16","different","1","compound",0.037037037037037
"16","different","1","semantically_related",0.037037037037037
"16","different","1","phonologically_related",0
"16","different","1","unrelated",0.296296296296296
"16","different","2","compound",0.0357142857142857
"16","different","2","semantically_related",0.0714285714285714
"16","different","2","phonologically_related",0
"16","different","2","unrelated",0.392857142857143
"17","same","1","compound",0
"17","same","1","semantically_related",0.0357142857142857
"17","same","1","phonologically_related",0
"17","same","1","unrelated",0.178571428571429
"17","same","2","compound",0
"17","same","2","semantically_related",0
"17","same","2","phonologically_related",0
"17","same","2","unrelated",0.142857142857143
"17","different","1","compound",0
"17","different","1","semantically_related",0.037037037037037
"17","different","1","phonologically_related",0
"17","different","1","unrelated",0.185185185185185
"17","different","2","compound",0
"17","different","2","semantically_related",0.037037037037037
"17","different","2","phonologically_related",0
"17","different","2","unrelated",0.259259259259259
"18","same","1","compound",0
"18","same","1","semantically_related",0.111111111111111
"18","same","1","phonologically_related",0
"18","same","1","unrelated",0.111111111111111
"18","same","2","compound",0.0357142857142857
"18","same","2","semantically_related",0.0357142857142857
"18","same","2","phonologically_related",0
"18","same","2","unrelated",0.178571428571429
"18","different","1","compound",0.037037037037037
"18","different","1","semantically_related",0.0740740740740741
"18","different","1","phonologically_related",0
"18","different","1","unrelated",0.259259259259259
"18","different","2","compound",0.0357142857142857
"18","different","2","semantically_related",0.0714285714285714
"18","different","2","phonologically_related",0
"18","different","2","unrelated",0.214285714285714
"19","same","1","compound",0
"19","same","1","semantically_related",0
"19","same","1","phonologically_related",0
"19","same","1","unrelated",0.285714285714286
"19","same","2","compound",0
"19","same","2","semantically_related",0.0357142857142857
"19","same","2","phonologically_related",0
"19","same","2","unrelated",0.25
"19","different","1","compound",0.0357142857142857
"19","different","1","semantically_related",0.0357142857142857
"19","different","1","phonologically_related",0
"19","different","1","unrelated",0.142857142857143
"19","different","2","compound",0.0357142857142857
"19","different","2","semantically_related",0.142857142857143
"19","different","2","phonologically_related",0
"19","different","2","unrelated",0.0357142857142857
"20","same","1","compound",0
"20","same","1","semantically_related",0
"20","same","1","phonologically_related",0
"20","same","1","unrelated",0.142857142857143
"20","same","2","compound",0
"20","same","2","semantically_related",0
"20","same","2","phonologically_related",0
"20","same","2","unrelated",0.214285714285714
"20","different","1","compound",0
"20","different","1","semantically_related",0.0357142857142857
"20","different","1","phonologically_related",0
"20","different","1","unrelated",0.178571428571429
"20","different","2","compound",0
"20","different","2","semantically_related",0
"20","different","2","phonologically_related",0
"20","different","2","unrelated",0.185185185185185
"21","same","1","compound",0.0357142857142857
"21","same","1","semantically_related",0.0357142857142857
"21","same","1","phonologically_related",0
"21","same","1","unrelated",0.0714285714285714
"21","same","2","compound",0.0357142857142857
"21","same","2","semantically_related",0.0357142857142857
"21","same","2","phonologically_related",0
"21","same","2","unrelated",0.107142857142857
"21","different","1","compound",0
"21","different","1","semantically_related",0
"21","different","1","phonologically_related",0
"21","different","1","unrelated",0.259259259259259
"21","different","2","compound",0
"21","different","2","semantically_related",0.0714285714285714
"21","different","2","phonologically_related",0
"21","different","2","unrelated",0.392857142857143
"23","same","1","compound",0
"23","same","1","semantically_related",0.107142857142857
"23","same","1","phonologically_related",0
"23","same","1","unrelated",0
"23","same","2","compound",0.0357142857142857
"23","same","2","semantically_related",0.0714285714285714
"23","same","2","phonologically_related",0
"23","same","2","unrelated",0
"23","different","1","compound",0
"23","different","1","semantically_related",0.0714285714285714
"23","different","1","phonologically_related",0
"23","different","1","unrelated",0.107142857142857
"23","different","2","compound",0
"23","different","2","semantically_related",0
"23","different","2","phonologically_related",0
"23","different","2","unrelated",0.107142857142857
"24","same","1","compound",0
"24","same","1","semantically_related",0.0357142857142857
"24","same","1","phonologically_related",0
"24","same","1","unrelated",0.0714285714285714
"24","same","2","compound",0
"24","same","2","semantically_related",0.0357142857142857
"24","same","2","phonologically_related",0
"24","same","2","unrelated",0.0714285714285714
"24","different","1","compound",0
"24","different","1","semantically_related",0.0357142857142857
"24","different","1","phonologically_related",0
"24","different","1","unrelated",0.285714285714286
"24","different","2","compound",0
"24","different","2","semantically_related",0.0357142857142857
